,OrderID,CustomerID,Region,Product,Category,Quantity,Price,TotalSales,OrderDate,year
153,6020ddb4-3d6d-4b37-885c-7b6cd735c09a,b995bd33-1166-47fa-985e-f209febc2d23,South,Tablet,Electronics,296,90.06,26657.76,2024-11-26,2024
154,a44f9d3e-102f-4ae4-b456-48364f6063f6,58c6ff3b-54de-40bf-81fe-22d112c2ef78,South,Air Conditioner,Home Appliances,227,1832.98,416086.46,2022-06-14,2022
155,63bd8ffd-38c6-449b-80cc-725d8a26d29c,7156e4a8-8332-43a6-8ebc-ea99293453c7,South,Vacuum Cleaner,Home Appliances,47,945.32,44430.04,2022-03-09,2022
156,fdea8ab6-e614-4e76-9dff-46d9c2013e80,c640045d-6466-494d-ac4e-2e56632cfdbf,West,Jacket,Clothing,54,1716.89,92712.06,2024-11-14,2024
157,1bb729e4-3417-4543-a56b-c82eaf00c995,15df4442-e0ae-40e1-8b9f-c05ec915a190,East,Vacuum Cleaner,Home Appliances,148,1328.54,196623.92,2024-09-28,2024
158,52a06e11-4b84-42ab-bf08-e0f828d4b33f,6638414a-0890-4ab8-9180-3f1bd9180626,West,Headphones,Electronics,46,635.89,29250.94,2023-03-30,2023
159,82b92e3d-574c-4a18-bc7b-3eec4537e69a,944fd22a-247f-4c33-aa02-736dc870d8c9,East,Headphones,Electronics,264,1651.61,436025.04,2023-10-12,2023
160,1772d4f3-a34c-4628-b163-1540754b18fb,c5ed1cc0-71c0-4cd0-9146-f98cfbc96c6c,North,Vacuum Cleaner,Home Appliances,28,383.29,10732.12,2023-08-19,2023
161,8dbdb716-1484-4041-b762-415b4d157dfd,5f5d07f6-7ab0-4217-9e59-c3cf7454fe3f,East,Vacuum Cleaner,Home Appliances,27,415.08,11207.16,2022-09-15,2022
162,82c79d6a-7f82-4b18-b6c7-078f647bd92c,5c4990ad-440f-4bc5-9fa3-dfa3fd671d28,South,Shirt,Clothing,249,251.64,62658.36,2023-03-15,2023
163,0f13c1d4-bbe6-4019-be27-444b2d2baf66,7beae038-d1d1-4c75-ae76-90b433a4ce8d,South,Chair,Furniture,283,37.21,10530.43,2022-01-09,2022
164,bebd53af-201c-4dec-afc4-4281e44943c2,57dd0609-ab3b-4607-afef-2c2e90bb8722,West,Smartphone,Electronics,59,928.28,54768.52,2023-01-28,2023
165,9cd989f3-229c-4bac-970c-5b218f1c8005,6160d230-c7e3-4459-99cb-240e6b45deef,North,Bed,Furniture,150,1022.66,153399.0,2022-06-20,2022
166,82a3bb60-cd5b-4cba-ab00-101108204f4a,c15e3e09-dc70-4e8c-ba14-da4759565eff,East,Vacuum Cleaner,Home Appliances,242,495.02,119794.84,2021-12-08,2021
167,837b0647-5689-41dc-a3d0-3d1abbea8bf6,92517825-f62d-4106-99b9-eb1929ba46e0,South,Microwave,Home Appliances,261,1495.12,390226.32,2022-01-04,2022
168,bf0b573d-ed19-416f-88f5-56c557295152,536c4b90-15ad-4e66-8fdc-9c07e123d0df,South,Tablet,Electronics,213,686.35,146192.55,2022-06-26,2022
169,590de7a4-7ff9-4e83-b06d-6ef2dab316b5,3274f05c-c27a-49a7-bb7c-1ad9529aa521,East,Tablet,Electronics,153,1676.58,256516.74,2023-11-20,2023
170,c1477b8d-3701-496f-8e43-a4b090b65991,d8fe7019-a0f9-466b-94d3-33f41a92b6f5,West,Bed,Furniture,276,973.84,268779.84,2022-08-25,2022
171,5ff85f39-2e98-4c56-ace3-50e53ab24cd0,c5cea2cf-b6be-41b7-88a8-13882a85285e,East,Vacuum Cleaner,Home Appliances,165,1740.51,287184.15,2024-06-29,2024
172,976ef39a-b009-4338-afae-b55a17afe04c,73a13dfd-873a-4c81-ad90-99c938d818bf,South,Microwave,Home Appliances,211,96.86,20437.46,2023-04-01,2023
173,adcce761-ae41-4d87-bb03-6264026f339a,116ed5ac-db86-45a6-9750-f8d45d89cc78,West,Vacuum Cleaner,Home Appliances,78,995.7,77664.6,2022-08-20,2022
174,056245c4-b8d1-4444-96c3-0a99375eff96,2b7e8f0b-c840-4469-8085-932757b9b075,North,Wardrobe,Furniture,170,1740.7,295919.0,2024-02-28,2024
175,c5817553-1d84-4637-865e-ddc37517db0a,78c28f3e-ea9e-4abb-884c-96aa2c358374,West,Smartwatch,Electronics,234,40.54,9486.36,2023-07-18,2023
176,deb54d6d-ef23-431d-a97e-c16ef48814fb,fa96a3be-5e48-4e5c-a47f-a73fd730ef4b,South,Microwave,Home Appliances,39,944.29,36827.31,2024-10-15,2024
177,9070adba-b33d-44e3-ba54-a4de310fdb58,99e82c6e-d32d-4b20-b5ba-c3356fe22630,East,Dress,Clothing,204,1303.17,265846.68,2023-11-06,2023
178,2fe19d58-60b9-44bf-826e-468a990aad14,2449fec9-5bbc-4408-ac24-9bd280938fbf,East,Washing Machine,Home Appliances,250,1746.04,436510.0,2022-08-05,2022
179,9a37787f-aebe-42ef-9b40-cc647a22afca,612f0abe-378f-45f4-92e4-40a577a90ca6,North,Smartphone,Electronics,148,1994.88,295242.24,2022-07-30,2022
180,b8684b03-cafb-4dae-98d6-443690999950,ddec00f3-caa6-4371-8823-45bd3410b0b2,North,Refrigerator,Home Appliances,52,892.92,46431.84,2022-12-01,2022
181,dfec2ad4-05c8-4706-a438-debdeda13102,7ee344e5-1d56-42e9-8c7f-96153d7649dd,East,Laptop,Electronics,167,1594.33,266253.11,2022-12-04,2022
182,dbce11c7-300e-47e7-8834-b8bc9ba542b7,5e5de49e-d5fa-4397-8742-782dc5ee81c5,East,Jacket,Clothing,221,299.68,66229.28,2022-09-06,2022
183,808900b6-ae23-4b4e-b8ca-241e913f63f3,16109729-0146-4440-acd6-f16abce4c606,West,Table,Furniture,90,167.15,15043.5,2024-03-11,2024
184,841afbf9-7cdb-4db2-9bcf-bedc6d883a6a,9bb6998f-7bf5-46ef-98fd-c7a9f93f9537,West,Bed,Furniture,299,294.8,88145.2,2023-08-08,2023
185,80968e8a-254c-4dea-a376-804b4c8be09b,4955df8b-979a-4b8e-8eca-942365002aaf,West,Shirt,Clothing,131,1337.01,175148.31,2023-05-14,2023
186,40790b87-1b4c-48b7-ba25-b7e72c42f40f,07b0965d-dce5-494e-a725-94684806096d,West,Dress,Clothing,81,156.99,12716.19,2024-05-21,2024
187,d5c4bef9-0da5-43e6-82bd-5f31235ff45d,b744c577-7a9d-4787-b676-456c35cb9042,East,Shirt,Clothing,129,919.1,118563.9,2024-02-16,2024
188,f186dcda-7488-4dc3-aabb-389d33f1b170,3920a250-9e8e-45e4-a045-3f18be839a6e,East,Bed,Furniture,248,222.24,55115.52,2023-04-14,2023
189,0e9d457a-c3b8-46c8-9a8a-7331f66b1d01,948b1895-b4ca-4e4e-9b1c-422e121abe44,West,Dress,Clothing,152,1985.46,301789.92,2024-09-16,2024
190,99ed83e4-333b-41b2-9e07-d0a5cd953f96,2dc72f02-8b78-4adb-b440-b42d88e6dba6,East,Headphones,Electronics,141,26.11,3681.51,2023-04-29,2023
191,6c116290-dca9-49c5-b90c-a83f67689a7f,53bfd650-557b-4634-b424-ba1f568da710,North,Washing Machine,Home Appliances,118,1218.06,143731.08,2022-04-29,2022
192,f7f0431b-4435-48fa-9c30-7832956331b3,51bef1e4-fd66-4034-9763-8572b2f1584c,East,Table,Furniture,129,1358.75,175278.75,2022-03-20,2022
193,b964344d-82bc-4f9e-92b7-59397e8bb252,b5c970c4-9e3c-4b91-af6e-931a9291c4a6,South,Laptop,Electronics,159,1579.33,251113.47,2023-10-24,2023
194,656e6a7f-82fd-4e06-b700-86047e60fddf,a0135ed5-3092-4721-a03e-e2c85c2fc2cd,North,Jeans,Clothing,47,1820.16,85547.52,2022-09-13,2022
195,7d502097-7bf4-4053-ad3b-8f3e9b2dad80,1a744e3b-cb55-48aa-8271-cebf16cf0c5b,East,Microwave,Home Appliances,103,273.0,28119.0,2024-09-16,2024
196,a4104766-051e-4a03-81a5-4113cb790a67,7e8a609f-5edc-431c-8761-d6869769d66d,East,Jeans,Clothing,132,1828.96,241422.72,2022-07-22,2022
197,b9e7936d-db90-4f14-a695-2cf6ebc4d9b8,2ac63a45-2f9f-4642-98ca-bcacde9be669,West,Jacket,Clothing,59,941.98,55576.82,2024-03-01,2024
198,097cfaaf-320d-446e-944c-511de3e78c53,d0e2ef6e-5f88-4668-9a5a-8869d1da1339,North,Table,Furniture,204,1934.87,394713.48,2022-11-18,2022
199,a712cc9a-a833-4de0-b9d2-2140c3cfa301,7c4c7ac2-c363-4cc0-ba14-872b7463411b,East,Headphones,Electronics,8,536.27,4290.16,2022-12-04,2022
200,7245eedf-31f7-4355-9ba9-88d9dc42345b,5c0adde4-0ee7-46d8-b378-106e02aa9029,North,Washing Machine,Home Appliances,135,1173.27,158391.45,2022-07-20,2022
201,dc975370-91be-4cb9-9050-711490a492ca,38259843-0997-4d57-974c-8758d08174ec,East,Smartphone,Electronics,242,59.8,14471.6,2022-04-25,2022
202,f3a3f222-8e5c-4f2f-91fc-8c2454884a55,98ea60a7-cd85-4a36-ba8d-1ba5e4e64159,East,Sofa,Furniture,238,1819.68,433083.84,2022-10-29,2022
203,372a4d8b-6557-486a-b0f3-a9191b38fc03,746a9288-74ff-473b-ae5a-ca606cdbf7c4,East,Refrigerator,Home Appliances,72,100.24,7217.28,2022-08-19,2022
204,236300f7-798a-44b7-8e8f-187740b43e38,a8c49a27-beb1-4d62-8adc-f102a2be0550,North,Shirt,Clothing,60,203.41,12204.6,2024-10-21,2024
205,51d6675f-cff9-4e81-833d-a5748c488f53,1fa2b44f-fedb-4788-9c09-83322b371487,South,Vacuum Cleaner,Home Appliances,190,1344.27,255411.3,2022-11-19,2022
206,6ee09c39-ab45-4964-9f2b-e0d6a5509d0f,6684b13c-18be-4dda-99de-2da38a23cd5d,West,Bed,Furniture,51,1669.05,85121.55,2022-06-21,2022
207,260be8f0-e1f0-4601-8af6-9cee67314de0,61b38a04-8be7-408d-b5de-2cff87361f0f,West,T-Shirt,Clothing,190,442.37,84050.3,2022-06-07,2022
208,dae52783-d84b-4aa1-8c96-805e738e5fd0,d511e47b-c710-448c-93ba-2c23bf521c8f,West,Chair,Furniture,51,1962.05,100064.55,2024-09-17,2024
209,1149e7b5-e83a-45eb-9b1e-270e7b2ce648,2b752279-5640-4bd8-9a86-f969e6e008f2,East,T-Shirt,Clothing,204,559.0,114036.0,2024-01-02,2024
210,2d946ec2-ed7c-4ff6-bef2-fdfd83e65fff,444295fb-5f75-42ba-a302-605b04519cd3,North,Refrigerator,Home Appliances,109,1286.99,140281.91,2024-01-02,2024
211,c8023046-bb9a-492b-93aa-3b36ddda9701,50686231-9775-4641-b59e-5513e8b57e7d,North,Tablet,Electronics,125,1977.75,247218.75,2022-11-29,2022
212,52995a02-585f-4738-93dd-ee7c68df2725,5557aabc-655e-49d7-8e52-3c39d88b1047,South,Smartwatch,Electronics,107,1176.9,125928.3,2024-03-07,2024
213,7823b4a4-aa92-42d1-b8fd-a965ec20fb33,883ebf83-b9dd-4db3-8499-6c7e653f1aca,South,Jeans,Clothing,2,561.78,1123.56,2023-11-24,2023
214,86535210-cbae-4797-98e0-2b9eb882b1e8,826dd273-5861-4662-ab78-111004ea1437,South,Wardrobe,Furniture,129,1599.04,206276.16,2023-09-28,2023
215,b4f96115-ed81-473c-85c8-1ded76fb8609,18a48c1a-0805-4e8f-9275-002d24c06c64,North,Smartphone,Electronics,8,722.9,5783.2,2023-03-23,2023
216,9e59bbf0-8288-4862-a288-895b622840b4,74112665-27bf-4ed9-b636-4007dee2c6c9,South,T-Shirt,Clothing,90,538.08,48427.2,2022-08-21,2022
217,114beeea-bf31-49d8-a3d9-8c6790ff81c9,7f79c590-37f7-4a14-b9dc-5592b021ef96,South,Air Conditioner,Home Appliances,59,1493.87,88138.33,2022-04-27,2022
218,112b9f60-fe1c-4274-9843-245f9ce72219,ca667748-391a-4ba6-a5ed-f77ea3159ca0,West,Washing Machine,Home Appliances,263,1191.4,313338.2,2023-05-26,2023
219,22dabc73-6b16-421d-8d1e-70e7ef094f1c,bb74bc8e-6080-4ef2-814f-55411cd6e49c,West,Wardrobe,Furniture,23,1457.21,33515.83,2023-03-13,2023
220,92ba35ec-8d2b-42d5-a709-94be22c6672d,784b0624-631d-45c2-aa0c-8922fcdbad5a,East,Refrigerator,Home Appliances,32,1997.19,63910.08,2023-05-05,2023
221,4329f805-4eed-46aa-8307-f10bf46eaa95,9d7a1e9a-636c-4614-bbc6-03c8078aa9d7,West,Refrigerator,Home Appliances,252,1427.68,359775.36,2023-07-17,2023
222,26fa72bf-f3f3-43b0-9203-db9ad3b6d0cc,7e26022b-916d-4d4d-9687-cfd5e658fa34,West,Laptop,Electronics,165,1220.51,201384.15,2023-01-15,2023
223,e702413d-eefe-45f5-857e-10389875568e,b9b37d63-12e7-4f0d-96c2-7dde865075cb,North,Chair,Furniture,300,1101.23,330369.0,2022-06-22,2022
224,7d830cc0-fc43-4232-a098-f5addfef4bb8,f9903fc4-4828-4823-948f-a498af607128,East,Air Conditioner,Home Appliances,272,596.85,162343.2,2023-07-13,2023
225,ce8aa1ee-89a9-433f-b306-f287e74841cc,629f4b90-ed73-44b5-82d6-31371bbf216d,West,Laptop,Electronics,283,1444.47,408785.01,2022-05-29,2022
226,0f0534c7-bb59-404d-8e74-63cf2623ab6c,0acb85ce-180e-44d9-b6e7-1306312d1240,South,Vacuum Cleaner,Home Appliances,117,833.49,97518.33,2023-10-14,2023
227,851bbd8d-9def-4b66-af32-f085deab93d8,57e8dc8a-fe5d-4089-956d-608263c2331b,West,Vacuum Cleaner,Home Appliances,49,631.97,30966.53,2022-02-05,2022
228,d3f408fe-cc44-4646-ba91-363a3efa375f,bbe6625c-488f-4cb4-911d-cdd572626f7d,East,Jacket,Clothing,79,1376.77,108764.83,2024-01-16,2024
229,ebc0b147-891a-470b-b5ed-2e8568ed3c57,515064c6-307f-4cbe-925f-a97798c9632e,West,Laptop,Electronics,44,195.53,8603.32,2022-03-10,2022
230,fcdf78ad-3b52-4c57-abc9-90544d830d9d,bc208ee5-d7da-4742-bfae-06a9d20dec0a,North,Jeans,Clothing,285,129.36,36867.6,2023-05-07,2023
231,287164e6-5bc6-465f-b234-c5b0cba07155,70c24a4a-85bc-400a-b96e-5c4a0b70a630,East,Headphones,Electronics,182,1748.48,318223.36,2023-01-07,2023
232,72588639-fb91-42a4-8e7f-10f5c003f4c1,dcbe1b85-e9dc-4de3-9889-9a648626b02d,West,Tablet,Electronics,160,709.78,113564.8,2022-02-23,2022
233,fd4b1031-d900-4ad9-a145-5a7dd06926ef,0ef7a323-b843-4fab-a38d-0b7635e2cc4a,South,Bed,Furniture,115,1696.08,195049.2,2024-02-28,2024
234,c593914d-98bb-4088-918c-2ebdea5820ee,ea4e1efd-c982-4748-b22c-81761b841d67,East,T-Shirt,Clothing,143,1152.46,164801.78,2023-03-15,2023
235,38077a16-7923-4e27-947b-299c8013b100,cb476a62-b9b3-48ce-931f-ba4209074cc6,West,Smartwatch,Electronics,137,67.62,9263.94,2022-12-08,2022
236,b75ca876-ee81-4a13-8693-93f7221a429e,1bde36ca-c322-4cae-8a9e-68ffa1c2f966,East,Jacket,Clothing,180,22.15,3987.0,2023-03-14,2023
237,69a58242-3d14-4716-8387-3360c6c361eb,21426953-ef6d-4a5c-9c8e-ed6ca0bf7b85,South,Refrigerator,Home Appliances,73,1484.53,108370.69,2024-10-22,2024
238,f2eafbf1-d7b6-4f26-afb6-f08dc426183a,6e88d75d-0655-447c-8029-8567b9d22591,North,Smartwatch,Electronics,111,758.63,84207.93,2022-11-01,2022
239,abcb6555-debb-46fd-88d0-f0eec1b39a8d,06c6dff6-e4bc-46a0-b705-19220467c473,West,Jeans,Clothing,190,630.16,119730.4,2022-12-24,2022
240,99ab8975-e281-4148-b0fa-55c3a014dadd,e64d3122-a167-4533-8854-93148113b298,East,Laptop,Electronics,80,323.25,25860.0,2023-08-28,2023
241,977b608c-ae6d-469b-ac81-4df198b87f56,ea26b077-2f52-47b8-b155-d74f47a3292b,North,Tablet,Electronics,227,1327.26,301288.02,2024-12-02,2024
242,0e1fa802-022e-407a-867d-2fde8eadab60,0a7d9fb0-bbe0-4d33-ad46-1b9caa81dd16,West,Vacuum Cleaner,Home Appliances,140,438.98,61457.2,2024-02-24,2024
243,98a9b893-4325-43fc-a2ca-c0bf77f4e20c,16041ab2-7e21-4d39-81c1-99f3ec234d44,North,Shirt,Clothing,57,573.66,32698.62,2024-05-25,2024
244,085cc88a-b2ec-4954-8d33-449749274093,621ae4d3-29b7-4a41-891f-e71db2c337bd,West,T-Shirt,Clothing,113,796.57,90012.41,2023-08-30,2023
245,81fc7fef-58d9-44be-9c38-fbb9b8eb92af,e78e4d3d-8cb7-45a8-a7d7-9072e43bf155,North,Smartphone,Electronics,155,1891.19,293134.45,2023-06-19,2023
246,87cea940-ac56-468e-96a4-b9be5e486d8c,104b73ca-f36c-4890-955d-c952897ed00a,South,Jacket,Clothing,168,248.77,41793.36,2024-04-24,2024
247,712b78b5-0942-4de1-a1e5-25739e8266df,29452c0e-2168-48dd-b544-7f2485761f41,West,Microwave,Home Appliances,67,766.61,51362.87,2022-01-02,2022
248,65626aae-6ef9-4643-93b2-50935429a103,32bd1f0a-5b0e-4f40-9e15-93023aa46059,South,T-Shirt,Clothing,204,1724.91,351881.64,2024-04-17,2024
249,6b1d85e6-cace-4a86-8aa1-a3b0cfff7d8b,b03455a0-982a-4f2c-a708-1a80a20c9c8c,North,Refrigerator,Home Appliances,236,1843.11,434973.96,2022-11-30,2022
250,6f6dc052-e5d4-4400-9401-7bbc5c6a1dbb,6b5e02be-de27-4e52-97a0-d4ab2031d002,East,Air Conditioner,Home Appliances,208,1421.9,295755.2,2022-01-13,2022
251,ed23be97-168c-404d-99ef-e543fa7e2fcb,85b1e6e2-97a1-4f73-96c1-6232ecff37dc,West,T-Shirt,Clothing,208,51.5,10712.0,2024-11-19,2024
252,bb80ebae-a202-40ed-9d8e-21a35a007775,fb16595b-9e14-471a-a4eb-67ef7bd9fca2,East,Wardrobe,Furniture,236,1665.73,393112.28,2023-07-24,2023
253,7bf2e665-7d1c-403f-bf0b-bc9d0995a55e,126146a9-02a2-4581-bec0-e8280b263db0,East,Headphones,Electronics,55,494.2,27181.0,2023-07-19,2023
254,31e0c508-69a9-4d06-aa65-f5dbe0528da6,7d73156c-0923-454a-831f-38b5d3939a12,West,Headphones,Electronics,159,1494.15,237569.85,2023-12-07,2023
255,9d6bebde-d4c4-4d39-9325-9f72f19fc8ac,84ab4680-fe44-4582-a6bd-e98621a291d0,South,Jeans,Clothing,40,1025.86,41034.4,2024-01-21,2024
256,94708b87-76a9-4e7b-8d55-34dfecbc8e98,edc82381-d380-458a-bb09-c1ad4ce7a973,North,Chair,Furniture,180,1457.48,262346.4,2023-05-20,2023
257,f8fd4b38-e9c5-4d6f-8332-23faafcea887,5bde2cd3-40e2-4805-bfaa-ac5acd40bec3,South,Sofa,Furniture,75,519.38,38953.5,2022-10-17,2022
258,ae31c921-e112-4a52-8257-a1bf2d0b6f75,c31c00bf-3434-48cb-9469-e7a232029c86,South,Sofa,Furniture,91,1903.07,173179.37,2024-01-25,2024
259,b126f96d-1a77-4eaf-9082-12c6bd9cb751,39dd2c82-d051-4af5-bc55-f8c0deb4c30e,West,Air Conditioner,Home Appliances,297,903.32,268286.04,2022-06-19,2022
260,1f5303e6-da9c-4fca-bb45-a642c62b43d8,c0a2c2e6-21aa-4ad4-b0dc-e2d8e837ac70,East,Jeans,Clothing,226,145.89,32971.14,2022-11-26,2022
261,5e816e46-3a73-4f6a-88dc-866b04c64862,a8245541-921c-488f-a3e1-0271d95b1b27,West,Jacket,Clothing,29,710.37,20600.73,2024-09-12,2024
262,49505a35-a2ae-47e3-9f9f-7d2f502f4af8,e9e3ffa5-948e-4861-8c6b-73abfb7e0b3a,North,Shirt,Clothing,232,84.84,19682.88,2023-05-07,2023
263,8177ad76-b7c3-4f7f-8cc0-fd2b86c40530,0bbd0d39-6019-4b1f-b528-a8df000f5d14,East,T-Shirt,Clothing,47,1233.87,57991.89,2022-12-28,2022
264,2bce0169-ccb7-42ae-8619-92bd2ba1777a,28d58014-10d1-470c-b533-58ed721809fa,West,Air Conditioner,Home Appliances,284,1908.92,542133.28,2021-12-09,2021
265,abe537a0-1dc5-4484-8009-1fcd9de84369,8dbd06bb-ba88-44b4-b19e-33b8b3a066fb,North,Air Conditioner,Home Appliances,97,649.84,63034.48,2024-08-11,2024
266,df38f784-d69f-42f8-9f9c-a303b2517be6,43efadd7-cdb7-4355-8d70-cc506e44c4cf,West,Sofa,Furniture,231,215.97,49889.07,2024-10-28,2024
267,65dfcfe9-7cb9-495b-ade7-50dbe1e222f9,f259c44b-6f70-485a-a9d1-fd02aef561bc,East,Smartwatch,Electronics,89,87.89,7822.21,2023-02-06,2023
268,7ff6ee97-3cd8-4641-ab7e-809484eb06e7,c80e1373-de3f-470b-b4b8-2e86bd76eefc,West,Air Conditioner,Home Appliances,268,1223.51,327900.68,2022-08-14,2022
269,0b5f3129-7ceb-490d-81d0-afd7ed7e3eeb,bcfb42b6-59fb-4635-9a30-132c2a70ab01,East,Jacket,Clothing,199,823.45,163866.55,2024-09-11,2024
270,fced0d4d-7d80-4af8-8972-602fdb066407,70e08e89-818a-4aad-be19-86dcab207f10,East,Tablet,Electronics,34,666.08,22646.72,2023-06-27,2023
271,e56dd11c-45ae-4b00-99d7-756371dceb98,3d63585d-4e2b-465a-91a6-6118bce18165,West,Jacket,Clothing,77,673.39,51851.03,2022-09-10,2022
272,704d639c-d6c3-402a-af7a-8cc24408dbae,b96563ff-68f1-48de-a6c3-852812fd19a6,South,Jacket,Clothing,201,266.61,53588.61,2022-06-25,2022
273,c9b04c3f-31cd-439c-af30-695dfe2c250a,fc99f52d-f3b8-4b5f-b8ae-d6252b7dd303,North,Dress,Clothing,193,1290.55,249076.15,2024-04-04,2024
274,d9123572-0ea7-47f9-827f-2e739eb2604f,c2b04bb4-fb2a-4a46-85d4-97275899f6d7,East,Wardrobe,Furniture,48,1295.59,62188.32,2024-07-08,2024
275,51e22e93-93aa-46cd-b608-464d790af359,dedfdb60-4564-4992-9e6a-58237ddde65a,West,T-Shirt,Clothing,186,624.64,116183.04,2024-03-11,2024
276,ff7648ad-f97c-44bb-ab3d-b9ab1fc43980,708257bc-8726-4adf-8e11-917fd24d2699,South,Shirt,Clothing,99,460.82,45621.18,2023-07-31,2023
277,90453166-df4c-4a4f-abd2-33d600ab225e,2b19a43e-600e-4979-b23a-b8657f5341e9,South,Sofa,Furniture,152,1690.41,256942.32,2023-08-16,2023
278,38268e70-5584-444f-95bb-1ffd6567e4fd,96754f01-af8b-48ef-9ff7-45635a555ac2,North,Tablet,Electronics,68,1198.52,81499.36,2024-02-02,2024
279,521b5fbf-4024-4fee-a8c4-e3c9f6aa7eee,f00129ac-6f03-4871-8f28-b839decfa683,South,Table,Furniture,85,1445.15,122837.75,2021-12-19,2021
280,bab962e2-aff0-4752-8b4a-d6770156a045,6184956a-d104-479f-a2f8-63366e9c67c1,North,Washing Machine,Home Appliances,122,1939.48,236616.56,2024-05-22,2024
281,652c28dc-98b2-428e-bd6a-dfa5f2d0a8ba,72dc333e-52d8-4f98-9d08-0e0b5993f90b,East,Microwave,Home Appliances,274,485.95,133150.3,2024-05-21,2024
282,8ec91732-7b44-44d2-b4c0-b414fe72b1fd,8c2456d6-79a4-428c-b4d1-21eaa68c417a,West,Chair,Furniture,293,1969.04,576928.72,2021-12-25,2021
283,78176df6-440d-4ee8-ac1a-0b600eea9b79,c673b441-71ed-4a00-ba08-79647a6d21aa,West,Shirt,Clothing,258,1059.64,273387.12,2024-08-02,2024
284,ae8eef56-d0d4-480a-9c68-f5e0758a4d15,bbdae7f3-5e84-4dfe-adb8-4ffb037668c6,South,Wardrobe,Furniture,71,1747.27,124056.17,2022-10-25,2022
285,e640aa05-8eb3-4808-b709-47177ebc8dae,9130af12-9c3f-4ce4-ba8c-b42f6fc764db,North,Washing Machine,Home Appliances,284,1869.24,530864.16,2022-12-31,2022
286,36b8cd0c-a71b-4a9a-a318-d61c996373d1,06f2843c-10f7-477d-bebd-33b04c4f05ef,North,T-Shirt,Clothing,83,552.85,45886.55,2024-07-16,2024
287,83cf567f-e30a-4605-90bd-e99b357f9d47,5cd8d9c7-dd0b-48a4-8b4c-9c000a2ae780,South,Refrigerator,Home Appliances,114,1635.24,186417.36,2024-07-22,2024
288,36576165-f693-4e7c-9dc6-734ad62e90be,55f1d196-1b91-4188-a25a-72b278359eb1,East,Headphones,Electronics,28,798.94,22370.32,2024-05-23,2024
289,7bf30ecc-8836-4d15-a50b-929c26948499,8bd7ad32-0efd-4f9d-a448-32d1863c42a5,East,Bed,Furniture,42,756.08,31755.36,2022-04-28,2022
290,69a7efbe-df59-4c11-a19d-344747581b2a,06a3db2e-abd8-4cf9-8c67-7a048cfe1378,North,T-Shirt,Clothing,172,1584.85,272594.2,2022-04-25,2022
291,2a3a2be9-c674-48d0-97ca-af0a6f5f6604,fa9964ad-6f1f-433e-8450-b25797983485,South,Tablet,Electronics,242,1395.18,337633.56,2024-07-03,2024
292,c94b1875-c363-406b-bb4e-12986944bc8e,3001dc7d-1869-4c4e-b60a-64e9a5667acd,South,Vacuum Cleaner,Home Appliances,3,1812.66,5437.98,2022-06-15,2022
293,116f98fd-22d0-4e7d-bbfc-b5746b6a792f,e114eef7-2d60-4ba5-aa0f-7578d0706dcf,North,Jeans,Clothing,77,1102.12,84863.24,2023-10-15,2023
294,c7ee9961-957f-4e66-985c-78dc1fb58642,0b4b6797-29f1-4ac3-9030-a38716011e46,West,Tablet,Electronics,122,609.29,74333.38,2021-12-22,2021
295,27c7ecef-f22d-46b4-8a97-c2c6ab17a563,3bd657df-5d37-43fb-8ab9-9d8557a0620b,North,Bed,Furniture,235,134.99,31722.65,2022-08-29,2022
296,2631085c-1008-41bb-9047-bfef96489d3e,e87436d9-bceb-435d-a83c-7a614f14cfda,West,Smartwatch,Electronics,295,491.46,144980.7,2023-03-21,2023
297,3990c04f-fa57-41ec-866c-e1f16960e5e8,b7cfc314-8448-4dc5-8b3a-bfc454afd79c,South,Shirt,Clothing,1,1233.47,1233.47,2024-09-13,2024
298,6de194f4-587c-4a70-96ea-69b7923fecab,7c8b7439-b36c-4842-b804-f872f4afe0e7,South,Microwave,Home Appliances,44,1051.73,46276.12,2021-12-27,2021
299,94b5c07c-e4a4-4613-8dd9-3e72cee91e46,f11f82fd-0e62-49ef-999a-225eb8790bb2,East,Smartwatch,Electronics,279,1019.58,284462.82,2021-12-06,2021
300,f4694a4f-3dc6-4056-9c44-f83588e8b949,96eb9aff-7d90-4b2f-ad81-9c573e0343dc,North,Vacuum Cleaner,Home Appliances,23,1274.98,29324.54,2021-12-06,2021
301,da5babd0-1dcf-4fac-a00f-b18df63d7dff,ddbb62fd-6075-4a2f-8ef6-509436c64c9f,East,T-Shirt,Clothing,183,1579.15,288984.45,2024-04-28,2024
302,3e8bb721-f2ed-404e-a811-c701d5646ae3,ef3812f1-15f6-484f-8a0b-eee3a5d48083,East,Sofa,Furniture,298,1473.02,438959.96,2022-01-31,2022
303,4bf367d5-b309-4598-8322-54f4c0fed44f,dd66d730-ad21-4a89-98f6-84e3f903fcf7,East,Sofa,Furniture,181,1096.57,198479.17,2024-08-06,2024
304,28506e9b-8462-4f75-bcb6-d8f9f84d41b5,cc84d693-cd0e-4ce0-bc21-2eb8a0dbdd32,South,Vacuum Cleaner,Home Appliances,94,1624.88,152738.72,2022-03-07,2022
305,c1057fc2-6807-4007-b07c-280aa874b845,5cdffc6f-d6ec-4b14-96c6-c408bb69c59e,North,Refrigerator,Home Appliances,151,411.17,62086.67,2024-06-11,2024
